Name,Longitude,Latitude,cvRatio
BANDA_YANGERE,16.54,3.99,1.051948051948052
BANDI,-10.25,8.08,1.25
BANDIAL,-16.42,12.53,1.4333333333333333
BANEKA,9.93,4.9,1.48
BANGALA,27.67,2.87,1.0363636363636364
BANGANDU,15.33,2.33,1.0508474576271187
BANGBA_2,28.2,3.5,0.8333333333333334
BANGBA_3,28.2,3.5,0.8676470588235294
BANGGAI,123.17,-1.42,1.0253164556962024
BANGI_ME,-3.78,14.8,1.2394366197183098
BANGNI_NYISHI,93.0,28.0,1.4545454545454546
BANGUBANGU,28.0,-6.0,1.0677966101694916
BANGUBANGU_KABAMBARE,28.0,-6.0,1.0757575757575757
BANHONG_WA,99.1,23.29,1.425531914893617
BANIWA,-66.3,2.7,0.8695652173913043
BANIWA_2,-66.83,2.67,0.9239130434782609
BANJARESE_MALAY,116.5,-1.0,1.1973684210526316
BANJAR_SARI_ENGGANO,102.25,-5.42,1.0980392156862746
BANKA,-5.5,11.67,1.0
BANKAGOMA,-5.55,11.75,0.9876543209876543
BANKALA,10.5,9.5,1.7115384615384615
BANKAN_TEY,-3.0,14.9,1.1838235294117647
BANKON,9.58,4.42,1.26
BANNA,36.5,5.0,0.925
BANNU_PASHTO,70.6,32.98,1.3389830508474576
BANONI,155.25,-6.42,1.0136986301369864
BANTAWA,87.05,27.12,1.8125
BANTIK,124.75,1.42,1.0121951219512195
BANUA,165.87,-10.78,0.927710843373494
BAN_OGOI,7.3,4.67,1.2181818181818183
BAODING_HLAI,110.34,18.82,1.1898734177215189
BARA,-70.25,0.33,0.7796610169491526
BARALAKAKAN,-7.78,8.87,1.1454545454545455
BARASANO,-70.67,-0.17,0.7766990291262136
BARDI,122.92,-16.58,1.1875
BARE,-67.0,1.0,0.9174311926605505
BAREE,120.83,-1.75,0.84
BARGAM_2,145.75,-4.88,1.2923076923076924
BARIAI,148.63,-5.48,0.7789473684210526
BARIM,147.92,-5.83,1.15625
BARIO_KELABIT,115.42,3.67,1.3
BARI_COLUMBIA,-73.0,9.0,1.0512820512820513
BARI_SUDAN,31.67,5.83,1.1414141414141414
BAROK,152.17,-3.5,0.9080459770114943
BAROMBI,9.25,4.65,1.3018867924528301
BAROO_BAURO,161.83,-10.67,0.717948717948718
BARUPU,142.08,-3.08,0.9571428571428572
BARUPU_2,142.08,-3.08,0.8266666666666667
BARUYA,145.92,-6.92,1.064516129032258
BARUYA_2,145.92,-6.92,1.202247191011236
BAR_PASHTO,71.74,35.12,1.3389830508474576
BASAA,10.5,3.92,1.1891891891891893
BASAA_2,10.2,5.0,1.35
BASAN,5.67,4.92,0.7252747252747253
BASARI,-13.0,12.67,1.6875
BASHKIR,58.0,53.0,1.2278481012658229
BASHKIR_2,58.0,53.0,1.15
BASKETO,36.58,6.42,1.1216216216216217
BASKETO_2,35.4,7.24,1.6333333333333333
BASQUE,-3.0,43.0,1.2214285714285715
BASQUE_2,-3.0,43.0,1.1379310344827587
BASSARI,0.5,10.08,1.4366197183098592
BASSA_3,-9.85,6.06,1.1
BAS_KENYANG,9.5,5.67,1.3043478260869565
BATAGRAM_PASHTO,73.11,34.69,1.3125
BATAK_PALAWAN,119.08,10.25,1.236842105263158
BATANGA,10.0,3.0,0.9367088607594937
BATANGA_BALUNDU,9.17,5.0,0.9180327868852459
BATA_ALAS_KLUET,97.83,3.67,1.146341463414634
BATEK_DEQ,102.5,3.75,1.6037735849056605
BATEK_NONG,102.5,3.75,1.679245283018868
BATS,45.5,42.5,1.5573770491803278
BATULEY,134.75,-5.75,1.1805555555555556
BATU_ANWE,11.0,6.83,1.4130434782608696
BATU_ATAS,122.6,-5.47,0.9010989010989011
BAU,145.7,-5.4,1.1162790697674418
BAULE,-5.0,7.0,1.2727272727272727
BAULE_2,-4.9,7.1,1.4444444444444444
BAURE,-64.17,-13.08,1.08
BAURO,161.83,-10.67,0.7
BAUWAKI,148.83,-9.92,0.6052631578947368
BAUZI_2,137.5,-2.5,0.7307692307692307
BAWM,92.25,22.5,1.5660377358490567
BAYNUNK_GUBHER_2,-16.35,12.53,1.4337349397590362
BAYNUNK_GUJAXER_4,-16.0,12.51,1.8333333333333333
BAYNUNK_GUJAXER_5,-16.0,12.51,1.849056603773585
BAYNUNK_GUJAXER_6,-16.0,12.51,1.6296296296296295
BAYNUNK_GUNYAAMOLO_4,-16.33,12.73,1.6612903225806452
BAYNUNK_GUNYAAMOLO_5,-16.33,12.73,1.7674418604651163
BAYNUNK_SONKODOU,-15.14,13.19,1.202247191011236
BAYONO,139.62,-5.22,1.0555555555555556
BAYOT_3,-16.37,12.48,0.9487179487179487
BAYOT_4,-16.37,12.48,1.2179487179487178
BAYOT_5,-16.37,12.48,1.0740740740740742
BAYOT_6,-16.37,12.48,1.2839506172839505
BAYOT_7,-16.37,12.48,1.0909090909090908
BAYOT_8,-16.37,12.48,1.0925925925925926
BAZZA,13.26,10.5,1.2285714285714286
BEAMI,142.5,-6.17,0.7974683544303798
BEAVER,-120.0,57.0,1.3111111111111111
BEBA,9.74,6.32,1.3243243243243243
BEDAMINI,142.5,-6.17,0.87
BEDIK,-12.48,12.75,1.75
BEDJA_BEDAWI,36.0,19.0,1.4137931034482758
BEEMBE,14.08,-3.92,1.263157894736842
BEEZEN,10.08,6.75,0.9714285714285714
BEGBERE_EJAR,7.67,9.67,0.9605263157894737
BEJA,36.0,18.0,1.4788732394366197
BEJA_2,36.0,18.0,1.3108108108108107
BEKATI,109.5,1.33,1.390625
BEKWARRA,8.92,6.75,0.7794117647058824
BEKWEL_2,14.5,1.6,1.574468085106383
BEKWEL_3,14.5,1.6,1.5238095238095237
BEKWEL_4,14.5,1.6,1.5789473684210527
BEKWIL,14.33,1.67,1.1403508771929824
BELAIT,114.33,4.6,1.2714285714285714
BELALAU_LAMPUNG_API,105.0,-5.0,1.1111111111111112
BELANDA_VIRI,27.5,6.75,1.297872340425532
BELARUSIAN,28.0,54.0,1.4
BELARUSIAN_2,28.0,54.0,1.7826086956521738
BELLA_COOLA,-126.67,52.5,2.5416666666666665
BEMAL,145.5,-5.29,0.9666666666666667
BEMBA,30.0,-10.0,1.1864406779661016
BEMBA_1,30.0,-10.0,1.150943396226415
BEMBA_2,30.0,-10.0,1.1142857142857143
BEMBE,14.08,-3.92,0.9871794871794872
BEMBE_2,14.08,-3.92,1.0606060606060606
BEMBE_3,14.08,-3.92,1.0606060606060606
BENA,35.1,-9.2,1.1097560975609757
BENABENA,145.5,-6.17,0.9484536082474226
BENABENA_2,145.5,-6.17,0.782608695652174
BENARAF,139.17,-2.08,1.1728395061728396
BENA_2,35.0,9.0,1.2592592592592593
BENCHO,35.75,7.0,1.690909090909091
BENDE,30.58,-6.0,1.2222222222222223
BENDEGHE,8.67,5.42,1.3409090909090908
BENDE_2,30.7,-6.3,1.206896551724138
BENE_BOMITABA,17.5,1.67,1.0793650793650793
BENG,-4.25,7.83,1.303030303030303
BENGALI,90.0,24.0,1.5070422535211268
BENGALI_2,90.0,24.0,1.45
BENGA_2,9.42,1.17,0.8627450980392157
BENGE_BATI,25.33,3.0,1.0945945945945945
BENGNI,93.05,27.3,1.1333333333333333
BENI_SNOUS_WESTERN_ALGERIAN_BERBER,-1.64,34.62,1.646153846153846
BEN_TEY_DOGON,-2.95,14.85,1.1369863013698631
BEOTHUK,-57.0,48.0,1.1768707482993197
BEPOUR,145.46,-4.58,0.9761904761904762
BERIA,24.0,15.17,0.8783783783783784
BERIK_3,138.83,-2.25,1.1868131868131868
BERNESE_GERMAN,7.42,47.0,1.540983606557377
BEROM_F,8.83,9.67,1.7234042553191489
BERTA,34.6,10.5,1.0459770114942528
BERTI,25.85,14.57,1.1979166666666667
BESEMAH,103.5,-4.17,1.1940298507462686
BESME,16.08,9.58,1.3673469387755102
BETAF,139.25,-2.08,1.3333333333333333
BETE_DALOA,-6.25,6.25,1.152542372881356
BETE_DALOA_2,-6.62,6.8,1.1272727272727272
BETTA_KURUMBA_2,76.61,11.64,1.3655913978494623
BEZHTA,46.17,42.08,1.1470588235294117
BEZHTA_2,46.17,42.08,1.0615384615384615
BIAFADA,-15.17,11.42,1.4411764705882353
BIAK,136.05,-1.17,1.524390243902439
BIAK_2,136.05,-1.17,1.6071428571428572
BIANGAI,146.75,-7.33,1.077922077922078
BIATAH_BIDAYUH,110.0,1.25,1.294871794871795
BIBLICAL_HEBREW,35.13,31.47,1.5588235294117647
BIDAYUH_BAU,110.06,1.44,1.0684931506849316
BIDIYA,18.75,11.92,1.1176470588235294
BIDJARA,146.0,-25.17,1.1851851851851851
BIEREBO_BONKOVIA,168.16,-16.75,0.9761904761904762
BIEREBO_BURUPIKA,168.19,-16.63,1.0119047619047619
BIEREBO_TAVIO,168.23,-16.67,0.9873417721518988
BIEREBO_YEVALI,168.17,-16.62,0.9340659340659341
BIERIA_VOVO,168.21,-16.81,0.975
BIGA,130.27,-2.0,1.323943661971831
BIG_NAMBAS_LEVIAMP,167.17,-16.09,1.3666666666666667
BIG_NAMBAS_UNMET,167.25,-16.15,1.2835820895522387
BIJOGO,-16.0,11.33,1.0158730158730158
BIJOGO_KAJOKO_2,-16.13,11.14,1.1935483870967742
BIJOGO_KAJOKO_3,-16.13,11.14,1.1643835616438356
BIKSI_3,140.58,-4.08,1.4038461538461537
BIKSI_4,140.58,-4.08,1.5777777777777777
BIKSI_BIAS,140.58,-4.08,1.3454545454545455
BILAAN_KORONADAL,125.0,6.17,1.3043478260869565
BILAAN_SARANGANI,125.33,6.0,1.318840579710145
BILAKURA,145.57,-4.89,1.0898876404494382
BILAKURA_2,145.58,-4.92,1.0804597701149425
BILBIL,145.75,-5.25,1.1071428571428572
BILE,11.17,8.92,1.3333333333333333
BILEKI_NAKANAI,150.6,-5.58,0.7380952380952381
BILIAU,146.33,-5.67,1.2537313432835822
BILIN,38.5,15.75,1.5072463768115942
BILIN_2,38.5,15.75,1.4285714285714286
BILOXI,-88.67,30.5,0.9565217391304348
BILUA,156.67,-7.75,0.8333333333333334
BILUR,152.42,-4.25,0.7768595041322314
BIMA,118.67,-8.5,0.9058823529411765
BIMIN,142.03,-5.29,1.2769230769230768
BINA,149.66,-10.27,0.7714285714285715
BINANDERE,148.0,-8.25,0.9238095238095239
BINE_KUNINI,142.92,-9.0,0.7666666666666667
BINTULU,113.03,3.17,1.3055555555555556
BINUKID,124.83,8.25,1.271604938271605
BIORI_PHALURA,71.88,35.47,1.3928571428571428
BIPI,146.4,-2.11,1.280701754385965
BIRA,30.0,1.25,1.0
BIRAYLE,37.33,5.33,0.9578947368421052
BIRA_MIALA_BUNIA,30.0,1.25,1.0615384615384615
BIRA_SEDZABO,30.0,1.25,1.0298507462686568
BIRGIT,20.0,12.0,0.9558823529411765
BIRIFOR_SOUTHERN,-2.67,9.67,1.0625
BIRITAI,137.67,-2.92,0.5955056179775281
BIRKED,25.47,16.07,1.0793650793650793
BIRRI_C_AFRICAN_REP,25.17,5.5,0.8902439024390244
BISA,-0.5,11.5,1.2173913043478262
BISAYA_BRUNEI,114.33,4.6,1.355263157894737
BISAYA_SABAH,117.0,5.25,0.9080459770114943
BISENI,6.5,5.37,0.73
BISIS,143.08,-4.42,1.2658227848101267
BISU,100.0,19.75,1.5757575757575757
BIT,101.88,21.53,1.3134328358208955
BIWAT,143.83,-4.33,1.3484848484848484
BIWAT_2,143.83,-4.33,1.048780487804878
BIWAT_3,143.83,-4.33,1.0638297872340425
BIYANDA,15.5,4.5,1.1818181818181819
BIYOM,145.33,-5.8,0.9047619047619048
BIYUE,102.5,23.0,1.2881355932203389
BLABLANGA,159.33,-8.17,1.125
BLACKFOOT,-112.67,50.0,1.3053435114503817
BLACK_TAI_2,103.08,21.67,1.64
BLAGAR,124.25,-8.33,1.12
BLAGAR_APURI_PURA,124.25,-8.33,1.2424242424242424
BLAGAR_BAKALANG,124.25,-8.33,1.2456140350877194
BLAGAR_LIMARAHING,124.25,-8.33,1.2580645161290323
BLAGAR_RETTA_PURA,124.25,-8.33,1.1492537313432836
BLAGAR_RETTA_TERNATE,124.25,-8.33,1.2153846153846153
BLAGAR_TEREWENG,124.25,-8.33,1.2372881355932204
BLE,-5.2,10.5,1.3137254901960784
BOANO,121.0,0.5,1.08130081300813
BOA_ABAMAKE,25.33,3.0,1.152542372881356
BOA_BABANDA,25.33,3.0,1.161764705882353
BOA_BUTA,25.33,3.0,1.125
BOBANGI,17.33,-1.33,0.9367088607594937
BOBAWA,127.58,0.5,0.8923076923076924
BOBOT,130.17,-3.42,1.12987012987013
BODO,26.0,6.0,1.1290322580645162
BODOBELGHORIA_SANTALI,87.0,24.5,1.359375
BODO_GADABA,83.67,19.0,1.1428571428571428
BODO_INDIA,92.0,26.83,1.2317073170731707
BODUGUKAKAN,-7.48,10.22,1.0175438596491229
BOEPINANG_BAJAU,123.0,-4.33,1.0789473684210527
BOGA,12.8,11.0,1.2048192771084338
BOGAYA,142.25,-5.75,0.8494623655913979
BOGHOM,9.97,9.1,1.7
BOGONGO,16.25,3.58,0.9
BOKAR,94.67,28.5,1.096774193548387
BOKI,9.0,6.25,0.8918918918918919
BOKO,3.5,10.5,1.125
BOKOBARU,3.95,9.62,1.1224489795918366
BOLA,150.0,-5.4,0.8888888888888888
BOLE,11.25,11.33,1.0
BOLEKE_BOMITABA,17.5,1.67,1.0845070422535212
BOLE_2,11.25,11.33,1.0740740740740742
BOLGO,18.8,10.9,1.2641509433962264
BOLIA,18.33,-1.25,0.9879518072289156
BOLIA_BANDUNDU,18.33,-1.25,0.8923076923076924
BOLIA_NSAO,18.33,-1.25,1.0163934426229508
BOLON,-4.83,11.83,0.9574468085106383
BOLONDO,19.55,2.45,0.9361702127659575
BOM,145.73,-5.58,1.25
BOMA_2,23.0,3.55,1.434782608695652
BOMA_NORD,23.17,3.58,1.1355932203389831
BOMA_NORD_EKEMWA,23.17,3.58,1.0476190476190477
BOMA_NORD_PLATEAUX_CONGO,23.17,3.58,1.1694915254237288
BOMA_NORD_SAIO,23.17,3.58,1.3958333333333333
BOMBOMA,18.83,2.42,1.078125
BOMU,-4.54,12.38,1.074766355140187
BOMU_BOBO,-4.54,12.38,1.0
BOMWALI,16.0,1.58,1.3773584905660377
BOMWALI_2,16.0,1.58,1.1666666666666667
BOM_2,-12.08,7.45,1.2205882352941178
BONDEI,38.33,-5.0,0.9242424242424242
BONDEI_2,38.5,-5.05,0.9558823529411765
BONDEI_3,38.5,-5.05,0.8888888888888888
BONDEKO_BOMITABA,17.5,1.67,1.0476190476190477
BONDUM_DOM_2,-3.4,14.95,1.375
BONERATE,121.17,-7.42,0.9024390243902439
BONFIA,130.5,-3.25,1.1584158415841583
BONFIAY,130.5,-3.25,0.9054054054054054
BONGGO,139.5,-2.25,1.255813953488372
BONGILI_1,16.58,0.33,1.09375
BONGILI_2,16.58,0.33,1.0476190476190477
BONGO,28.5,7.5,1.0985915492957747
BONGU,145.92,-5.5,1.1363636363636365
BONTOC_GUINAANG,120.92,17.08,1.2236842105263157
BON_GULA,19.5,10.42,1.0344827586206897
BORA,-72.33,-2.17,1.1568627450980393
BORANA_OROMO,38.5,4.5,1.1511627906976745
BORANA_OROMO_2,38.5,4.5,1.1111111111111112
BORGU_FULFULDE,3.99,9.8,1.33
BORONG,147.47,-6.5,1.0789473684210527
BORORO,-57.0,-16.0,0.8444444444444444
BORUCA,-83.25,8.83,1.4867256637168142
BOSAVI,142.75,-6.5,1.064516129032258
BOSMAN,144.67,-4.17,1.3380281690140845
BOSNIAN,18.0,43.0,1.3714285714285714
BOSSELA_BOMITABA,17.5,1.67,1.1029411764705883
BOTALA_BOMITABA,17.5,1.67,1.064516129032258
BOTLIKH,46.22,43.06,1.2976190476190477
BOTONGO_DIBOLE,17.25,1.08,0.9672131147540983
BOTTENG,119.0,-2.92,1.027027027027027
BOUMAI,144.92,-6.0,1.1123595505617978
BOZO_HAINYAHO,-5.5,13.92,1.082191780821918
BOZO_HAINYAXO,-5.75,13.75,0.9722222222222222
BOZO_JENAAMA,-4.0,15.05,1.0
BOZO_SOROGAMA,-4.5,14.75,0.9090909090909091
BOZO_SOROGAMA_2,-4.5,14.75,0.9206349206349206
BOZO_SOROGAMA_3,-4.5,14.75,0.9117647058823529
BOZO_SOROGAMA_4,-4.5,14.75,0.9253731343283582
BOZO_SOROGAMA_5,-4.5,14.75,0.8648648648648649
BOZO_SOROGAMA_6,-4.5,14.75,0.8194444444444444
BOZO_TIEMA_CIEWE,-4.3,15.6,1.0
BOZO_TIEYAHO,-4.0,15.0,1.2419354838709677
BOZO_TIGEMAXO,-5.0,14.25,0.9696969696969697
BRABANTIC,4.5,50.75,1.4615384615384615
BRAHUI,67.0,28.5,1.6
BRAHUI_2,67.0,28.5,1.7580645161290323
BRAO_KRUNG,106.92,13.75,1.9814814814814814
BRERI,144.67,-4.75,1.021978021978022
BRETON,-3.0,48.0,1.75
BRETON_2,-3.0,48.0,1.5692307692307692
BRIBRI,-83.0,9.42,1.1025641025641026
BROK_SKAD,76.5,35.33,1.4782608695652173
BROOKES_POINT_PALAWAN,117.92,8.83,1.173913043478261
BRU,106.0,17.33,1.5238095238095237
BRUNEI,114.94,4.94,1.2976190476190477
BRU_WESTERN_UnnamedInSource,104.75,16.75,2.4615384615384617
BU,10.25,6.58,1.4545454545454546
BUA,18.0,10.0,1.2096774193548387
BUAN,134.83,-13.5,1.5365853658536586
BUANG,146.83,-6.92,1.3076923076923077
BUANG_MAPOS,146.83,-6.92,1.4605263157894737
BUASI,146.92,-6.92,1.5303030303030303
BUBE,8.67,3.5,0.9493670886075949
BUBWAF,146.33,-6.83,1.329268292682927
BUDAI_RUKAI,120.83,22.83,0.9361702127659575
BUDONG_BUDONG,119.33,-2.08,0.948051948051948
BUDUKH,48.42,41.17,1.476923076923077
BUDUKU_KULANGO,-3.33,8.25,1.2278481012658229
BUDUMA,14.05,13.05,0.9904761904761905
BUDU_2,28.0,2.0,0.95
BUEM_LELEMI,0.5,7.33,0.9305555555555556
BUGAN,104.92,23.6,0.8142857142857143
BUGAN_2,101.85,22.63,0.9642857142857143
BUGHOTU,159.83,-8.5,0.7391304347826086
BUGINESE,120.0,-4.0,1.0578512396694215
BUGUN,92.58,27.5,1.2179487179487178
BUGURDZI_ROMANI,21.17,42.67,1.5125
BUHI,123.5,13.17,1.3928571428571428
BUHINON_ALBAY_BICOLANO,123.5,13.17,1.2112676056338028
BUHUTU,150.33,-10.5,0.9026548672566371
BUIN,155.75,-6.75,0.7764705882352941
BUJA,22.67,2.5,1.0555555555555556
BUJAN,147.08,-2.08,1.4915254237288136
BUJA_3,21.53,2.07,0.9764705882352941
BUJA_BUMBA_YAMOLOTO,22.67,2.5,0.8666666666666667
BUJA_MONOGO_BUMBA,22.67,2.5,0.9852941176470589
BUJEBA,10.17,3.0,1.0338983050847457
BUJHYAL,84.51,28.01,2.1666666666666665
BUKA,18.0,6.5,0.8701298701298701
BUKAR_SADONG_BIDAYUH,111.0,1.25,1.0769230769230769
BUKAT,113.33,1.17,1.1159420289855073
BUKAUA,147.25,-6.75,1.4090909090909092
BUKIDNON_BINUKID,124.83,8.25,1.288888888888889
BUKITAN,116.5,1.5,1.035294117647059
BUKIYIP,143.17,-3.42,1.4153846153846155
BUKUSU,34.7,0.7,1.058139534883721
BULGARIAN,25.0,42.5,1.4383561643835616
BULGARIAN_2,25.0,42.5,1.3376623376623376
BULI,128.5,1.0,1.140625
BULI_GHANA,-1.25,10.5,1.3240740740740742
BULU,11.0,3.0,1.4090909090909092
BUM,10.41,6.49,1.511111111111111
BUMANG,103.34,23.02,1.2295081967213115
BUMO,5.67,4.92,0.7731958762886598
BUM_A_CAMEROON,10.17,6.37,1.2162162162162162
BUM_B_CAMEROON,11.0,3.0,1.5348837209302326
BUN,143.83,-4.5,1.390625
BUNA,144.17,-3.92,1.36
BUNABA,125.75,-17.75,1.1702127659574468
BUNABUN,145.55,-4.63,1.3421052631578947
BUNAMA,151.08,-10.08,0.951048951048951
BUNAN,77.0,32.5,1.5238095238095237
BUNGAIN,143.75,-3.67,1.588235294117647
BUNGANDITJ,140.5,-36.5,1.3977272727272727
BUNGU,32.88,-8.33,1.1728395061728396
BUNGU_2,33.0,-8.5,1.0985915492957747
BUNGU_3,33.0,-8.5,1.1111111111111112
BUNOGE,-3.8,14.67,1.164179104477612
BUNOR,107.58,12.5,1.8918918918918919
BUNU,107.7,20.4,1.3880597014925373
BUNUN,121.0,23.5,1.2857142857142858
BUOL,121.5,1.0,1.0256410256410255
BURA,12.25,10.5,1.378787878787879
BURAK_2,11.08,9.5,1.4782608695652173
BURARRA,134.58,-12.25,1.1616161616161615
BURATE,136.0,-2.25,0.7647058823529411
BURE,10.43,10.45,1.0129870129870129
BURGENLAND_ROMANI,16.5,47.5,1.5333333333333334
BURIAT_MONGOLIA,108.0,52.0,1.263157894736842
BURIAT_RUSSIA_2,106.0,51.0,1.3085106382978724
BURJI,37.83,5.5,1.0168067226890756
BURJI_2,37.83,5.5,1.0898876404494382
BURMBAR,167.77,-16.37,1.2318840579710144
BURMBAR_LEPAXSIVIR,167.77,-16.41,1.253968253968254
BURMBAR_VARTAVO,167.77,-16.35,1.2580645161290323
BURMESE,96.0,21.0,1.4666666666666666
BURU,10.9,7.0,1.3333333333333333
BURUM,147.33,-6.5,1.3015873015873016
BURUMAKOK,140.25,-4.92,1.161764705882353
BURUM_MINDIK,147.33,-6.5,1.2926829268292683
BURUN,34.0,10.75,1.2647058823529411
BURUNGE,36.0,-5.33,1.18
BURUSHASKI,74.5,36.5,1.65
BURUSHASKI_2,74.5,36.5,1.6712328767123288
BURU_MASARETE,126.5,-3.5,1.1518987341772151
BUSA_NIGERIA,4.0,9.67,1.1063829787234043
BUSHONG_1,21.5,-4.5,2.027027027027027
BUSHONG_2,21.5,-4.5,1.9230769230769231
BUSHOONG,21.5,-4.5,1.8974358974358974
BUSOA,122.63,-5.58,0.9130434782608695
BUSSA,37.25,5.75,1.0941176470588236
BUSSA_2,37.25,5.75,1.053191489361702
BUTANGLU_PAIWAN,120.83,22.5,1.2409638554216869
BUTLEH,130.97,-0.9,1.3472222222222223
BUTMAS,167.06,-15.41,1.2372881355932204
BUTUANON,125.33,9.0,1.139240506329114
BUU,40.33,-2.37,1.0677966101694916
BUU_ZARANDA,9.52,10.23,1.484375
BUWAL,13.92,10.67,1.8548387096774193
BUYANG,106.1,23.7,1.3818181818181818
BUY_KASANGA,-15.92,12.33,1.702127659574468
BUY_KASANGA_2,-15.92,12.39,1.7115384615384615
BUY_KOBIANA,-15.97,12.43,1.5961538461538463
BUY_KOBIANA_2,-15.97,12.43,1.4782608695652173
BUY_KOBIANA_3,-15.97,12.43,1.8064516129032258
BUY_KOBIANA_4,-15.97,12.43,1.6296296296296295
BU_2,10.27,6.6,1.0833333333333333
BU_CAMEROON,10.08,6.22,1.0444444444444445
BU_NIGERIA,8.42,9.08,1.0144927536231885
BWAIDOKA,150.33,-9.5,0.7786885245901639
BWAMU_2,-3.8,12.22,0.9722222222222222
BWANABWANA,151.25,-10.75,0.9404761904761905
BWELA,20.5,2.25,0.9680851063829787
BWE_KAREN,97.0,19.5,1.2207792207792207
BWILE,29.0,-7.75,1.126984126984127
BWISI,12.0,-3.17,1.0273972602739727
BYANSI,80.5,30.17,1.4375
C10_GANDO,17.75,3.75,1.0625
C24_KOYO_ZWE,15.67,-0.67,1.152542372881356
C301_BODO_1,26.0,6.0,1.0526315789473684
C36d_LINGALA_2,18.5,2.0,1.0123456790123457
C36e_BOLOKI_NGIRI,18.42,0.83,1.0144927536231885
C45_LEBEO,25.0,1.75,1.171875
C75_KELA,24.0,-1.33,1.0169491525423728
C80_MBINGI,21.5,-4.5,0.9830508474576272
C80_SHUWA,21.5,-4.5,1.105263157894737
C81_DENGESE,21.67,-3.25,0.9682539682539683
C831_ILEBO,21.5,-4.5,1.434782608695652
C84_LELE_LUHILEEL_2,20.67,-5.0,1.1071428571428572
C84_LELE_LUHILEEL_3,20.67,-5.0,1.1818181818181819
C84_LELE_LUHILEEL_4,20.67,-5.0,1.0892857142857142
CABECAR,-83.42,9.75,1.1136363636363635
CABECAR_CHIRIPO,-83.42,9.75,1.2058823529411764
CACAOPERA,-88.5,13.0,1.0833333333333333
CACUA,-70.0,1.08,1.4107142857142858
CADDO,-93.5,33.33,1.6363636363636365
CAGA_KILEMA,39.0,-5.0,1.1454545454545455
CAGA_KIWOSO,39.0,-5.0,1.1296296296296295
CAHUARANO,-73.5,-3.75,0.936
CAHUILLA,-116.25,33.5,1.4714285714285715
CAIRO_ARABIC,31.0,30.0,1.608695652173913
CAIYUAN_BIYO,101.33,23.02,1.4
CAJONOS_ZAPOTEC,-96.23,17.15,1.6181818181818182
CAMLING,86.67,27.0,1.1145833333333333
CAMPALAGIAN,119.17,-3.42,0.945054945054945
CAMPA_DE_PERENE,-75.32,-11.05,0.8911917098445595
CAMUS,36.08,0.52,1.03
CANDOSHI,-77.0,-4.17,1.1764705882352942
CANIPAAN_PALAWAN,117.3,8.67,1.1875
CANTONESE,113.0,23.0,1.0731707317073171
CAPANAHUA,-74.0,-7.0,1.0186915887850467
CAQUINTE,-73.5,-11.5,0.9545454545454546
CAR,93.0,9.0,1.2894736842105263
CARA,8.75,10.17,1.4259259259259258
CARAPANA,-70.75,0.83,0.784
CARIB_1665,-61.22,13.13,0.6132596685082873
CARIJONA,-73.0,1.0,0.8195488721804511
CARIJONA_2,-73.0,1.0,0.8181818181818182
CAROLINIAN,145.75,15.2,1.3064516129032258
CARRIER,-123.5,53.75,1.2391304347826086
CASHIBO,-75.5,-8.5,0.9146341463414634
CASIGURAN_NEGRITO,122.0,16.33,1.1692307692307693
CASUARINA_COAST_ASMAT,138.45,-6.3,1.043956043956044
CATALAN,2.0,41.75,1.3235294117647058
CATALAN_2,2.18,41.38,1.2835820895522387
CATALAN_3,2.0,41.75,1.4246575342465753
CATAWBA,-80.5,35.5,1.2571428571428571
CATIO,-76.33,7.17,1.041237113402062
CAVINENA_1,-66.5,-13.33,0.7920792079207921
CAVINENA_2,-66.5,-13.33,0.8913043478260869
CAYAPA,-79.0,0.67,1.0853658536585367
CAYUBABA,-65.5,-13.5,0.7987421383647799
CAYUGA,-76.75,42.75,2.192982456140351
CAYUSE,-117.94,46.11,1.5526315789473684
CA_HA_GELAO,104.7,22.6,1.8235294117647058
CE,8.58,9.83,1.6046511627906976
CEBUANO,124.0,10.0,1.1829268292682926
CEFO,-4.53,10.72,1.0
CEMUHI,165.0,-20.83,0.8625
CENTRAL_AYMARA,-69.0,-17.0,1.050420168067227
CENTRAL_AYMARA_2,-69.0,-17.0,1.0897435897435896
CENTRAL_AZAD_KASHMIR_GUJARI,73.79,33.76,1.3934426229508197
CENTRAL_BERAWAN,114.2,3.9,0.9240506329113924
CENTRAL_BICOLANO,123.5,13.33,1.2531645569620253
CENTRAL_BONTOC,120.92,17.08,1.1585365853658536
CENTRAL_DUSUN,116.6,6.1,1.0128205128205128
CENTRAL_EASTERN_NIGER_FULFULDE,8.43,15.09,1.33
CENTRAL_KENYANG,9.5,5.67,1.5
CENTRAL_KOMA,33.75,8.75,1.2
CENTRAL_MAEWO,168.09,-15.09,0.9166666666666666
CENTRAL_MASELA,129.83,-8.17,0.8470588235294118
CENTRAL_QUICHE,-91.42,15.0,1.4285714285714286
CENTRAL_QUICHE_SANTA_MARIA_CHIQUIMULA,-91.33,15.03,1.5555555555555556
CENTRAL_SIBERIAN_YUPIK,-170.5,63.5,1.263157894736842
CENTRAL_SIERRA_MIWOK,-120.33,38.0,1.0123456790123457
CENTRAL_TAGBANWA,119.42,10.75,1.2
CENTRAL_TARAHUMARA,-107.5,27.5,0.9222222222222223
CEQ_WONG,102.42,3.23,1.96
CEWA,34.0,-14.0,1.1604938271604939
